date,open,high,low,close,volume,log_return,simple_return,sma_10,sma_20,sma_50,ema_10,ema_20,ema_50,macd,macd_signal,macd_diff,rsi,stoch_k,stoch_d,williams_r,cci,roc,atr,bb_upper,bb_middle,bb_lower,donchian_upper,donchian_lower,adx,vortex_pos,vortex_neg,obv,hour_sin,hour_cos,weekday_sin,weekday_cos,label
2024-04-05,2291.42,2330.44,2267.75,2328.09,91337,0.016334812348543646,0.01646895479769661,2239.0009999999997,2204.311,2107.6318,2254.4401617315416,2209.75567779484,2140.908987672841,53.83753761083517,43.12892849145078,10.708609119384391,82.89962504546543,98.72532002603607,96.4002049112788,-1.2746799739639334,171.93910658753398,6.741217573106664,31.548673850655103,2311.2393902244826,2204.311,2097.3826097755177,2330.44,2146.08,53.51976553721972,1.2367164995058761,0.6683487878214436,3524892,0.0,1.0,-0.433883739117558,-0.9009688679024191,1
2024-04-08,2326.01,2353.84,2302.9,2338.46,108686,0.004444404139950647,0.0044542951518196094,2256.2949999999996,2212.309,2114.0342,2269.71649596217,2222.0132322905692,2148.6560861954745,57.39815898184361,45.98277458952935,11.415384392314259,83.68892042682023,92.55926463473628,93.91995978952423,-7.44073536526371,166.07754707273034,7.986072629206845,32.93376857560831,2333.320395810474,2212.309,2091.2976041895263,2353.84,2146.08,55.464152797468664,1.3080761448244698,0.6262302811229205,3633578,0.0,1.0,0.0,1.0,1
2024-04-09,2337.44,2365.28,2337.04,2352.89,104273,0.006151766765499506,0.006170727743899818,2274.465,2220.8255,2120.4576,2284.8389512417752,2234.477686358134,2156.665259285848,60.68482063739884,48.92318379910325,11.761636838295594,84.74414009715285,94.25511197663081,95.1798988791344,-5.744888023369186,157.78088642920414,8.368682611839581,32.59849939163631,2355.470357826057,2220.8255,2086.180642173943,2365.28,2146.08,57.34424180237261,1.3640441683919937,0.611782071927,3737851,0.0,1.0,0.7818314824680298,0.6234898018587336,1
2024-04-10,2352.41,2360.03,2319.43,2331.79,100677,-0.009008146845791553,-0.008967695047367275,2289.8669999999997,2229.4865,2126.3656,2293.3755055614524,2243.7455257525976,2163.5328961765995,60.8850846622654,51.31556397173568,9.569520690529721,76.90914117319426,83.91373264806175,90.24270308647628,-16.086267351938243,119.87906363736847,7.072372197247642,33.1700351493766,2369.188542400958,2229.4865,2089.784457599042,2365.28,2146.08,58.019189880196855,1.3246539726236888,0.672593102393516,3637174,0.0,1.0,0.9749279121818236,-0.22252093395631434,0
2024-04-11,2333.8,2377.64,2325.85,2374.59,102200,0.0181885780297172,0.018354997662739958,2307.852,2239.491,2133.0824000000002,2308.141777277552,2256.2069042523503,2171.8096453461444,63.76238457163663,53.80492809171587,9.957456479920758,80.78906919393818,98.61709362956258,92.26197941808505,-1.3829063704374205,124.140118536356,8.194592525766167,34.50003263870684,2390.2311826853047,2239.491,2088.7508173146953,2377.64,2146.08,58.83940157065287,1.307374915646389,0.7011664899257701,3739374,0.0,1.0,0.43388373911755823,-0.900968867902419,1
2024-04-12,2373.85,2431.44,2333.86,2344.58,127474,-0.012718509625602684,-0.012637971186604924,2319.048,2248.6349999999998,2138.8815999999997,2314.7669086816336,2264.6233895616506,2178.584953371786,62.89608239725021,55.62315895282275,7.272923444427462,71.69274924994298,67.58229454355448,83.37104027372628,-32.41770545644551,118.88470310858285,5.014736050021949,39.00574459308492,2401.5617909164343,2248.6349999999998,2095.708209083565,2431.44,2146.08,60.06195202808425,1.3009926952612842,0.5821314852968733,3611900,0.0,1.0,-0.433883739117558,-0.9009688679024191,0
2024-04-15,2359.72,2387.51,2323.98,2381.16,113850,0.015481482523515633,0.015601941499117089,2332.196,2259.889,2145.716,2326.838379830427,2275.722114365303,2186.5290728474024,64.41865382874539,57.38225792800728,7.036395900738114,75.33782740629735,80.94516239057104,82.38151685456272,-19.05483760942897,101.44639811820049,5.844386757227696,40.7574771221503,2416.9854125497423,2259.889,2102.792587450258,2431.44,2146.08,60.692377507546375,1.2534988784633363,0.6742014974883904,3725750,0.0,1.0,0.0,1.0,1
2024-04-16,2382.29,2398.18,2362.99,2378.66,114166,-0.001050459987936033,-0.001049908447983361,2342.0600000000004,2270.817,2152.7944,2336.260492588531,2285.5257225209884,2194.0636190102496,64.67800576135596,58.841407494677014,5.836598266678948,74.63052257222566,79.58773252890893,76.03839648767816,-20.412267471091067,105.63159410236203,4.326277839668068,40.35980018485385,2429.0299554872126,2270.817,2112.6040445127874,2431.44,2147.14,61.376949642138825,1.3073656395979791,0.688340489784364,3611584,0.0,1.0,0.7818314824680298,0.6234898018587336,0
2024-04-17,2383.4,2395.53,2354.54,2361.34,103675,-0.007308049402903075,-0.007281410542069766,2348.193,2281.0054999999998,2159.304,2340.82040302698,2292.746129899942,2200.623477088279,62.76247800757346,59.625621597256306,3.136856410317158,69.74512456351188,71.29049432772253,77.27446308240083,-28.709505672277466,88.7432169602693,2.666510145608059,40.40481445736431,2434.921136824199,2281.0054999999998,2127.0898631758005,2431.44,2149.61,61.56666958216439,1.2785922404539176,0.6963962582426014,3507909,0.0,1.0,0.9749279121818236,-0.22252093395631434,0
2024-04-18,2364.36,2392.76,2362.98,2376.97,117665,0.006597312835448675,0.006619123040307429,2356.853,2290.5755,2166.1482,2347.393057022074,2300.7674508618525,2207.5390270063854,61.79330409213071,60.059158096231194,1.7341459958995173,71.5547511950183,73.15823190262637,74.67881958641928,-26.841768097373627,88.6899223649098,3.781048476883644,39.76304199612401,2443.3627173285404,2290.5755,2137.7882826714595,2431.44,2157.09,61.742838097902414,1.2742944485589571,0.7506815209341172,3625574,0.0,1.0,0.43388373911755823,-0.900968867902419,1
2024-04-19,2379.3,2417.83,2372.91,2390.36,146102,0.005617414867648326,0.005633222127330306,2363.08,2301.0405,2173.276,2355.205228472606,2309.300074589295,2214.7084769277035,61.39793074992167,60.32691262696929,1.0710181229523812,73.04233734547998,77.76695350976894,74.07189324670595,-22.23304649023106,96.08617923277352,2.674724774385869,40.131396139258015,2451.035597316541,2301.0405,2151.045402683459,2431.44,2157.09,62.194232930535954,1.2222187631337258,0.7605030898307998,3771676,0.0,1.0,-0.433883739117558,-0.9009688679024191,1
2024-04-22,2384.0,2388.38,2324.47,2325.64,80592,-0.027448712238267704,-0.027075419602068385,2361.798,2309.0465,2179.313,2349.8297323866777,2310.856257961743,2219.05873273446,55.22562478950249,59.30665505947593,-4.081030269973439,57.41343335611119,36.27273822431021,62.399307878901844,-63.72726177568979,42.92012222866616,-0.548224044884247,41.97129641502532,2445.7579149257426,2309.0465,2172.335085074257,2431.44,2163.5,60.34402108768213,1.1100626131339204,0.8353215228938552,3691084,0.0,1.0,0.0,1.0,0
2024-04-23,2329.92,2334.34,2291.39,2321.51,78895,-0.0017774339486848988,-0.0017758552484475887,2358.66,2316.5625,2185.3458,2344.6806901345544,2311.870900060624,2223.0764294899714,49.430962002399156,57.33151644806058,-7.900554445661427,56.581432022540916,32.842568269289636,48.960753334456264,-67.15743173071037,1.4060969898242603,-1.3336790075183989,42.0412038139521,2437.782278893539,2316.5625,2195.342721106461,2431.44,2167.57,57.43770381396164,1.0327549315590465,0.9443825658762498,3612189,0.0,1.0,0.7818314824680298,0.6234898018587336,0
2024-04-24,2321.91,2337.19,2311.78,2315.04,71283,-0.0027908700216949653,-0.0027869791644232755,2356.985,2323.426,2191.7896,2339.2914737464534,2312.1727191024693,2226.6828440197764,43.81154287287518,54.62752173302351,-10.815978860148327,55.23112263507676,28.889974952654377,32.66842714875141,-71.11002504734563,-0.4301009085790274,-0.7183322683432042,40.85326068438409,2426.6422596493326,2323.426,2220.2097403506673,2431.44,2172.87,54.8032455166768,1.0413551470372657,0.9483243908875012,3540906,0.0,1.0,0.9749279121818236,-0.22252093395631434,0
2024-04-25,2317.29,2344.8,2305.05,2331.24,68535,0.0069733488499181895,0.0069977192618702055,2352.65,2330.2509999999997,2198.5738,2337.8275694289164,2313.98865061652,2230.783124646452,40.20189491814381,51.74239637004757,-11.540501451903765,57.93786009203444,28.454123527311573,30.06222224975187,-71.54587647268843,-2.764577163480468,-1.825578310360962,40.774456349785225,2414.9119009874003,2330.2509999999997,2245.5900990125992,2431.44,2187.27,52.53399130770698,1.051092233009709,0.9727245145631068,3609441,0.0,1.0,0.43388373911755823,-0.900968867902419,1
2024-04-26,2331.84,2352.5,2326.17,2337.37,64963,0.002626050804320517,0.0026295018959867633,2351.929,2335.4885000000004,2205.2384,2337.744374987295,2316.2154457958986,2234.963002111297,37.40468475511307,48.87485404706067,-11.470169291947606,58.94925580157368,32.83113173866473,30.0584100728769,-67.16886826133526,8.906372260884012,-0.30751776437571066,39.7427094676577,2407.3321923535977,2335.4885000000004,2263.644807646403,2431.44,2228.51,50.607565643116935,1.0309648749586349,0.9964071290124337,3674404,0.0,1.0,-0.433883739117558,-0.9009688679024191,1
2024-04-29,2333.5,2346.63,2320.04,2336.35,70057,-0.00043648315097781184,-0.0004363879060653719,2347.448,2339.822,2211.6937999999996,2337.4908522623323,2318.1330223867653,2238.9389628128147,34.70550659598575,46.04098455684569,-11.33547796085994,58.69634627295709,32.102820421278096,31.129358562418137,-67.8971795787219,-11.485352703652994,-1.881855902165329,38.80323021996787,2399.9379541552685,2339.822,2279.7060458447318,2431.44,2246.67,48.572875466319786,0.9674218725313618,1.023746326666035,3604347,0.0,1.0,0.0,1.0,1
2024-04-30,2335.67,2336.23,2285.04,2285.57,71735,-0.02197443631789381,-0.021734757206753996,2338.139,2340.0995,2217.047,2328.0506973055444,2315.031782159454,2240.767630937802,28.144435313524355,42.46167470818143,-14.317239394657072,47.71986214169687,0.3620218579236337,21.765324672622157,-99.63797814207636,-102.66166074478184,-3.913547963979707,39.69657091854159,2399.150494733351,2340.0995,2281.0485052666486,2431.44,2265.42,45.42526522509002,0.9407597296667449,1.0311660063699222,3532612,0.0,1.0,0.7818314824680298,0.6234898018587336,0
2024-05-01,2287.72,2328.2,2281.63,2318.09,69663,0.014128124546460057,0.014228398167634326,2333.814,2341.0035,2222.9339999999997,2326.239661431809,2315.3230410014107,2243.799880704947,25.27744857867765,39.02482948228067,-13.747380903603023,53.6922546971195,24.33749415926844,18.93411214615673,-75.66250584073155,-89.99190843161817,-1.8315871496692555,40.18753013864574,2398.09291347569,2341.0035,2283.91408652431,2431.44,2267.75,42.39119199847605,0.9248782168757741,1.0715818492238776,3602275,0.0,1.0,0.9749279121818236,-0.22252093395631434,1
2024-05-02,2319.33,2326.43,2285.5,2302.94,68516,-0.006557003213679074,-0.006535552976804193,2326.4109999999996,2341.632,2228.48,2322.003359353298,2314.1437037631813,2246.1191010694592,21.534624799767244,35.52678854577799,-13.992163746010746,50.78176420293393,15.64610866372979,13.448541560307293,-84.35389133627021,-106.54565834019529,-3.114469261286417,40.24056370017104,2396.7195378284264,2341.632,2286.5444621715737,2431.44,2267.75,39.5738382880488,0.9104472481006569,1.1740692357935996,3533759,0.0,1.0,0.43388373911755823,-0.900968867902419,0
2024-05-03,2304.97,2320.59,2277.38,2300.95,67072,-0.0008644863903931312,-0.0008641128296873468,2317.4700000000003,2340.275,2234.0103999999997,2318.1754758345164,2312.88716054764,2248.2693324000684,18.198057738800344,32.06104238438246,-13.862984645582117,50.395334940117664,16.781772872908324,18.921791898635522,-83.21822712709168,-118.36066433631957,-3.7404407704278984,40.452666293015966,2397.9083141507435,2340.275,2282.6416858492566,2431.44,2277.38,36.82734346581953,0.9103408969472453,1.1125280518647815,3466687,0.0,1.0,-0.433883739117558,-0.9009688679024191,0
2024-05-06,2302.1,2331.99,2291.79,2324.31,71355,0.010101139665206293,0.010152328386101361,2317.337,2339.5675,2239.7828,2319.290843864604,2313.9750500192936,2251.2513193647715,17.240028756688844,29.09683965884374,-11.856810902154898,54.74844982209653,33.41402634389455,21.947302626844223,-66.58597365610545,-68.072595306067,-0.0571885588483139,40.434618700657666,2397.618461017009,2339.5675,2281.5165389829913,2431.44,2277.38,34.524116355130865,0.8677070277331552,1.110244143555705,3538042,0.0,1.0,0.0,1.0,1
2024-05-07,2325.07,2329.88,2310.01,2313.76,65002,-0.004549313915250459,-0.004538981461164715,2316.562,2337.611,2245.4414,2318.2852358892214,2313.9545690650752,2253.702640173996,15.451373243562557,26.367746375787508,-10.916373132224951,52.50734598655073,25.90245639017455,25.36608520232581,-74.09754360982545,-57.73936550503573,-0.33383444396104256,38.9657173648964,2396.3673623448412,2337.611,2278.8546376551585,2431.44,2277.38,32.385405466634246,0.9114880352067488,1.1135234253231876,3473040,0.0,1.0,0.7818314824680298,0.6234898018587336,0
2024-05-08,2314.99,2321.32,2303.72,2308.63,66905,-0.0022196318814259623,-0.0022171703201715465,2315.921,2336.453,2251.0096000000003,2316.5297384548176,2313.447467249354,2255.85665428482,13.46469016924948,23.787135134479904,-10.322444965230424,51.405429370616815,22.24991100035603,27.188797911475046,-77.75008899964398,-69.13258536654716,-0.2768850646209074,37.43959469597525,2396.520870979404,2336.453,2276.3851290205957,2431.44,2277.38,30.13917163331294,0.8845596673753126,1.1304535962222266,3406135,0.0,1.0,0.9749279121818236,-0.22252093395631434,0
2024-05-09,2309.55,2347.17,2306.73,2345.1,67129,0.01567376990933821,0.015797247718343677,2317.307,2334.9785,2257.2144,2321.7243314630323,2316.461994177987,2259.356393332474,14.664016077758788,21.962511323135683,-7.298495245376895,58.13227029982316,61.00900900900883,36.38712546651314,-38.99099099099117,-9.903343226343146,0.5945333813764404,37.65390936054845,2392.628482575872,2334.9785,2277.328517424128,2431.44,2277.38,28.998775064761805,0.8704487240299787,1.1300825348638648,3473264,0.0,1.0,0.43388373911755823,-0.900968867902419,1
2024-05-10,2345.71,2378.32,2344.53,2360.77,72563,0.006659792096833118,0.006682017824399811,2319.647,2335.788,2263.5548,2328.823543924299,2320.6818042562736,2263.333397515514,16.686576079265706,20.907324274361688,-4.220748195095982,60.65260004557385,82.6134337230036,55.29078457745616,-17.386566276996405,68.77201583074338,1.0011251962676038,37.37791583479498,2394.4011543597367,2335.788,2277.1748456402634,2417.83,2277.38,28.845708257115763,1.040286897666432,1.0200828366501669,3545827,0.0,1.0,-0.433883739117558,-0.9009688679024191,1
2024-05-13,2361.39,2364.42,2332.11,2336.45,66058,-0.010355153608930346,-0.010301723590184664,2319.657,2333.5525000000002,2268.6176,2330.210172301699,2322.1835371842476,2266.200715260004,16.140985469856787,19.954056513460706,-3.8130710436039195,55.10798101683919,58.51991281949641,67.38078518383628,-41.48008718050359,26.31883890031591,0.004280180623618425,37.01592184659534,2388.3601271608104,2333.5525000000002,2278.74487283919,2417.83,2277.38,28.162959157630233,1.0838306043649737,0.9376432450290106,3479769,0.0,1.0,0.0,1.0,0
2024-05-14,2337.22,2359.61,2334.84,2357.82,66147,0.00910477992342511,0.009146354512187482,2326.882,2332.5105,2273.4752000000003,2335.2301409741176,2325.5774860238434,2269.7936283870627,17.23431493006501,19.410108196781568,-2.175793266716557,58.68222995938622,79.69090548840897,73.608084010303,-20.309094511591034,53.08485414252668,3.1611370467760773,36.1412131432671,2384.5717902164206,2332.5105,2280.449209783579,2417.83,2277.38,27.5289778509651,1.0474290321913704,0.9533979779601796,3545916,0.0,1.0,0.7818314824680298,0.6234898018587336,1
2024-05-15,2356.99,2390.23,2351.84,2387.21,69471,0.012387856702988347,0.012464904021511236,2333.794,2333.804,2278.6679999999997,2344.6810244333687,2331.447249259668,2274.398191979727,20.239011060654775,19.575888769556208,0.663122291098567,63.0405660532473,97.32388125830751,78.51156652207096,-2.6761187416924983,130.42825429605537,2.981765160110258,36.301840775890874,2389.802789415472,2333.804,2277.805210584528,2417.83,2277.38,27.780452095006883,1.0967634923596858,0.9055586655885224,3615387,0.0,1.0,0.9749279121818236,-0.22252093395631434,1
2024-05-16,2387.61,2397.25,2371.02,2376.11,80347,-0.004660623301519311,-0.004649779449650393,2341.111,2333.761,2283.2254000000003,2350.3953836273017,2335.700844568271,2278.3868903334633,21.477003629514,19.95611174154777,1.5208918879662328,60.44717545561423,82.36422791357313,86.45967155342987,-17.635772086426872,143.90949589588115,3.1772430024229927,35.58242357761296,2389.6283056089014,2333.761,2277.8936943910985,2417.83,2277.38,28.18501546995804,1.0927604155865702,0.9069492544741918,3535040,0.0,1.0,0.43388373911755823,-0.900968867902419,0
2024-05-17,2377.85,2422.74,2374.05,2414.26,79735,0.015928125204365116,0.01605565398908304,2352.442,2334.956,2288.3228,2362.0071320587012,2343.1826688951023,2283.7152475752882,25.245493492528567,21.01398809174393,4.231505400784638,65.67388877527512,94.16620803522318,91.28477240236793,-5.833791964776818,204.6194869480255,4.9244877115974015,36.51867903635486,2396.362613454891,2334.956,2273.5493865451094,2422.74,2277.38,29.129124076363798,1.1068588764847027,0.8488429735678458,3614775,0.0,1.0,-0.433883739117558,-0.9009688679024191,1
2024-05-20,2423.02,2450.07,2407.4,2425.06,100493,0.004463444421983323,0.004473420426962971,2362.517,2339.927,2293.2540000000004,2373.47128986621,2350.9805099527116,2289.258179042924,28.77185457047426,22.565561387489996,6.206293182984265,67.00323008961604,85.51740112340019,87.34927902406552,-14.482598876599809,216.14801551921155,4.334619736610005,36.95805910518667,2412.579029593111,2339.927,2267.274970406889,2450.07,2277.38,30.513567240945566,1.24685778844796,0.7703310670405706,3715268,0.0,1.0,0.0,1.0,2
2024-05-21,2427.0,2433.96,2406.43,2420.71,91548,-0.001795380783024936,-0.001793770051050192,2373.2120000000004,2344.8869999999997,2298.017,2382.0601462541717,2357.6214137667394,2294.4131524137897,30.859780149258313,24.22440513984366,6.635375009414652,65.89629268311451,82.99843650471936,87.56068188778092,-17.001563495280628,162.41891773942393,4.622346310766882,36.284626311959066,2424.994755205087,2344.8869999999997,2264.7792447949123,2450.07,2277.38,31.750159941597563,1.2618383232276604,0.778108805572456,3623720,0.0,1.0,0.7818314824680298,0.6234898018587336,0
