date,open,high,low,close,volume,log_return,simple_return,sma_10,sma_20,sma_50,ema_10,ema_20,ema_50,macd,macd_signal,macd_diff,rsi,stoch_k,stoch_d,williams_r,cci,roc,atr,bb_upper,bb_middle,bb_lower,donchian_upper,donchian_lower,adx,vortex_pos,vortex_neg,obv,hour_sin,hour_cos,weekday_sin,weekday_cos
2024-01-15 20:00:00,2055.48,2055.53,2053.49,2054.6,5198,-0.000418485381016842,-0.00041839782822339355,2051.233,2039.8289999999997,2037.7506,2049.985937518737,2044.4602717748367,2043.1071468344749,5.565674179116058,3.303752305254375,2.2619218738616835,60.13387212026295,84.27903193003856,84.67900481323302,-15.720968069961446,89.87276753422492,0.9135559921414493,8.925546062430083,2065.4104877597056,2039.8289999999997,2014.2475122402939,2062.33,2013.16,27.3310707758973,1.206451612903223,0.9239896180941772,968,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-01-16 00:00:00,2055.07,2055.59,2049.81,2050.8,19701,-0.0018512208726176674,-0.0018495084201303191,2052.502,2041.1689999999999,2038.1,2050.1339488789667,2045.0640554153283,2043.40882735077,5.333980876337591,3.7097980194710183,1.624182856866573,56.44404852636198,76.28060069944503,82.19589950777383,-23.719399300554965,67.42338022327048,0.622635677171511,8.700864200827949,2066.0927083115653,2041.1689999999999,2016.2452916884347,2062.33,2013.16,27.449431551090168,1.3039199192462962,0.8216689098250342,-18733,0.0,1.0,0.7818314824680298,0.6234898018587336
2024-01-16 04:00:00,2050.79,2051.65,2047.41,2048.52,21066,-0.0011123797288838367,-0.0011117612638971153,2051.752,2042.3905,2038.2496,2049.840503628245,2045.393192994821,2043.609265493877,4.909788335684425,3.9497960827137,0.959992252970725,54.29149400465492,58.37854128993365,72.97939130647241,-41.62145871006635,44.54982444697997,-0.36478244375054714,8.382231043625954,2066.21678756227,2042.3905,2018.5642124377298,2062.33,2013.16,27.139133226366,1.3094793804814322,0.7899794737824232,-39799,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-01-16 08:00:00,2048.42,2050.99,2038.62,2041.21,84247,-0.0035748119238727047,-0.003568429890848046,2051.471,2042.9635000000003,2038.2302,2048.2713211503824,2044.9947936619808,2043.5151766509798,3.9383578455920087,3.947508435289362,-0.009150589697353162,47.974458746641034,28.696826468602403,54.45198948599369,-71.3031735313976,4.026604558462315,-0.1374741930118074,8.667071683366949,2066.087101168503,2042.9635000000003,2019.8398988314973,2062.33,2013.16,25.51036743324277,1.0841777777777757,0.8639111111111142,-124046,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2024-01-16 12:00:00,2041.21,2045.22,2031.22,2037.58,112380,-0.0017799401088933484,-0.0017783569549434386,2050.353,2043.1954999999998,2038.109,2046.3274445775855,2044.2886228370303,2043.2824246254513,2.8428113608117656,3.7265690203938426,-0.8837576595820771,45.16417896348163,20.44358727097371,35.83965167650325,-79.55641272902629,-38.38267888212465,-0.5456959331498219,9.047995134555023,2066.0031289648878,2043.1954999999998,2020.3878710351119,2062.33,2013.16,24.283494982935,0.9877868852459016,0.9343442622950823,-236426,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2024-01-16 16:00:00,2037.59,2042.69,2024.82,2025.19,176581,-0.00609930584825509,-0.006080742841998776,2047.7649999999999,2042.896,2037.6528,2042.4842728362062,2042.4697063763606,2042.5729177773944,0.9637044412741034,3.173996104569895,-2.2102916632957914,37.16230838144556,0.9864036257001288,16.708939121758746,-99.01359637429987,-88.35240820219155,-1.2617804365526337,9.678138339229674,2066.4712899451947,2042.896,2019.3207100548054,2062.33,2013.16,23.809583472412818,0.9310705741626795,0.9810107655502396,-413007,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2024-01-16 20:00:00,2025.21,2030.22,2024.19,2028.21,50085,0.0014901073463292314,0.0014912181079305142,2045.089,2042.837,2037.4152000000001,2039.8889505023503,2041.1116391024213,2042.0096660998495,-0.27860103062903363,2.4834766775301094,-2.762077708159143,39.95482544208509,10.540115364446763,10.6567020870402,-89.45988463555324,-106.24124227597437,-1.3022087913692058,9.417557029284694,2066.5526843460184,2042.837,2019.1213156539814,2062.33,2013.16,23.43221159127288,0.886528925619835,1.21892561983471,-362922,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-01-17 00:00:00,2027.75,2030.75,2025.56,2030.21,18692,0.000985605315321182,0.0009860911838517339,2042.611,2043.625,2037.1547999999998,2038.1291413201047,2040.0733877593336,2041.5469340959337,-1.0891981834804483,1.7689417053279979,-2.858139888808446,41.79946009125346,17.464461850884877,9.663660280343924,-82.53553814911513,-105.26188577091501,-1.2058452839186444,9.115588670050077,2064.3776812725487,2043.625,2022.8723187274513,2062.33,2013.72,23.00083277688677,0.8504041844983363,1.3003328578221565,-344230,0.0,1.0,0.9749279121818236,-0.22252093395631434
2024-01-17 04:00:00,2030.19,2033.0,2019.35,2020.62,33974,-0.004734840966560613,-0.004723649277661002,2039.2400000000002,2043.2244999999998,2036.6971999999996,2034.9456610800858,2038.2206841632067,2040.7262700137403,-2.4768831529966064,0.9197767336630771,-3.3966598866596835,36.07639507715899,3.230730094123591,10.411769103151745,-96.76926990587641,-138.41779172904,-1.6409242916181936,9.439475193617934,2065.380947797424,2043.2244999999998,2021.0680522025752,2062.33,2019.35,23.23560796957645,0.7907659460902062,1.1446490525753952,-378204,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-01-17 08:00:00,2020.65,2026.7,2017.49,2023.89,96561,0.001617007109642048,0.0016183151705913001,2036.083,2042.7279999999998,2036.2534000000003,2032.9355408837064,2036.855857100044,2040.0660241308487,-3.2750194322131847,0.08081750048782477,-3.3558369327010094,39.13644929381118,15.545299975710748,12.080163973573072,-84.45470002428925,-137.40323675743147,-1.5359092368618186,9.423084108359514,2066.1159837523455,2042.7279999999998,2019.340016247654,2062.33,2017.49,23.630342622339434,0.7566681053085894,1.2136383254207996,-281643,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2024-01-17 12:00:00,2023.89,2029.08,2019.05,2022.45,131873,-0.0007117543561793348,-0.0007115011191319853,2032.868,2042.0504999999998,2035.8136000000002,2031.0290789048506,2035.4838707095635,2039.375199655129,-3.9778895149929667,-0.7309239026083336,-3.246965612384633,38.26768986537161,12.047607481175747,10.274545850336695,-87.95239251882425,-119.11115346739119,-1.5647814659787727,9.466435243476692,2066.9171044927725,2042.0504999999998,2017.183895507227,2062.33,2017.49,23.590282128382118,0.7391267341901455,1.2469146310324297,-413516,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2024-01-17 16:00:00,2022.42,2023.14,2003.28,2006.93,209112,-0.007703456487358789,-0.00767386091127098,2028.4810000000002,2040.4914999999996,2035.1716000000001,2026.6474281948776,2032.76445445151,2038.10283888434,-5.721301807598138,-1.7289994836062945,-3.9923023239918436,30.427906085025214,6.869941652550534,11.487616369812343,-93.13005834744946,-164.79824755172632,-2.1391652038229036,10.20883272608551,2069.684144467399,2040.4914999999996,2011.2988555326003,2062.33,2003.28,24.870852625816266,0.6233934139478291,1.2701346109970306,-622628,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2024-01-17 20:00:00,2006.94,2007.26,2001.68,2006.2,71891,-0.0003638058114497011,-0.0003637396421399819,2024.2490000000003,2038.0005,2034.4946,2022.929713977627,2030.2345064085089,2036.8517471633854,-7.080256717102429,-2.7992509303055217,-4.281005786796907,30.115387305986104,8.25872464827334,9.05875792733321,-91.74127535172666,-164.59716820060203,-2.0658817097221376,9.878201817079397,2069.8492786108036,2038.0005,2006.1517213891966,2062.33,2001.68,26.166613665910717,0.6274509803921591,1.3603786342123043,-694519,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-01-18 00:00:00,2006.87,2012.01,2006.73,2011.57,17156,0.002673126235527211,0.0026767022231082294,2021.2850000000003,2036.3780000000002,2033.885,2020.86431143624,2028.4569343696035,2035.8603060981545,-7.635902224923711,-3.76658118922916,-3.8693210356945515,35.37373408814942,18.345390465590537,11.158018922138139,-81.65460953440946,-121.1430858041917,-1.4520798937884931,9.587615973002292,2070.0867831877686,2036.3780000000002,2002.6692168122318,2058.66,2001.68,26.59886350431176,0.6737809509342261,1.3332067446452958,-677363,0.0,1.0,0.43388373911755823,-0.900968867902419
2024-01-18 04:00:00,2011.57,2011.86,2005.65,2009.08,22254,-0.0012386058564336697,-0.0012378391008018852,2018.435,2034.3940000000002,2033.1654,2018.7217093569236,2026.6115120486888,2034.810098015874,-8.182850674357496,-4.649835086254828,-3.5330155881026686,34.09276221019802,13.72658133926888,13.443565484377586,-86.27341866073112,-111.40847486704365,-1.3987180871425908,9.3463576892164,2069.5921592700524,2034.3940000000002,1999.195840729948,2058.66,2001.68,27.08808700041963,0.6438931016712095,1.3176028859603937,-699617,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2024-01-18 08:00:00,2009.08,2014.17,2008.03,2010.13,79540,0.0005224907501162125,0.0005226272721843284,2016.929,2032.3470000000002,2032.4937999999997,2017.1595803829373,2025.041844234528,2033.8422510348594,-8.434358996001038,-5.4067398682040695,-3.027619127796968,35.15906994522729,16.910146087652674,16.327372630837363,-83.08985391234732,-93.22854082790099,-0.7436339306435419,9.117332139986665,2068.183854270429,2032.3470000000002,1996.5101457295711,2058.66,2001.68,27.159960425118157,0.6893310815772088,1.300242308539541,-620077,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2024-01-18 12:00:00,2010.13,2017.34,2007.29,2008.93,103964,-0.0005971545762737234,-0.0005969763149646923,2015.0010000000002,2030.045,2032.0576,2015.663293040585,2023.5073828788586,2032.8653000138845,-8.631018119841201,-6.051595518531497,-2.5794226013097044,34.472633177675775,14.702900020279946,15.113209149067169,-85.29709997972006,-84.553375988467,-0.9505919012331057,9.183951272844757,2065.687593339991,2030.045,1994.4024066600093,2058.66,2001.68,26.714594349423386,0.7137323943661965,1.2378873239436634,-724041,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2024-01-18 16:00:00,2009.14,2017.82,2008.94,2016.22,154252,0.0036222292191490026,0.003628797419521712,2013.602,2028.1065000000003,2031.8023999999998,2015.7645124877513,2022.8133464142054,2032.212543150595,-8.105198138578317,-6.462316042540861,-1.6428820960374555,41.894472881580796,33.39457969683045,21.669208601587695,-66.60542030316955,-65.544484759474,-0.6890912762719131,9.162954753355836,2062.2991724752537,2028.1065000000003,1993.9138275247467,2056.41,2001.68,26.222919439020394,0.781836557897778,1.2355616517470394,-569789,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2024-01-18 20:00:00,2016.42,2023.31,2015.45,2022.84,58627,0.003277993358746838,0.003283371854261974,2013.8239999999998,2026.532,2031.8782,2017.0509647627055,2022.8158848509477,2031.844992438807,-7.072772818345584,-6.584407397701805,-0.4883654206437784,47.68874800721121,51.597171421604145,33.231550379571516,-48.402828578395855,-32.15252507915863,0.10986726846215654,9.069886556687555,2058.5825142548438,2026.532,1994.4814857451559,2056.41,2001.68,24.908408612972483,0.8767940776552352,1.161429218915245,-511162,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2024-01-19 00:00:00,2024.17,2025.55,2021.01,2023.97,19363,0.0005584645829030145,0.0005586205532814859,2013.8319999999999,2024.9575,2031.8057999999999,2018.308971169486,2022.9258005794288,2031.5361692059128,-6.093148731914653,-6.486155664544375,0.3930069326297225,48.63040544848403,71.16858237547896,52.05344449797119,-28.831417624521045,-11.211383014061848,0.003952783995174008,8.74632323120987,2054.133966458431,2024.9575,1995.7810335415688,2055.59,2001.68,23.362902300063276,0.963460730785385,1.1394372112557765,-491799,0.0,1.0,-0.433883739117558,-0.9009688679024191
2024-01-19 04:00:00,2023.97,2025.07,2020.26,2021.68,16296,-0.0011320802563608472,-0.001131439695252423,2013.7549999999999,2023.3115000000003,2031.681,2018.9218855023068,2022.8071529051974,2031.1496527664651,-5.438877453577561,-6.2767000223510125,0.8378225687734515,46.792122756221005,63.85696040868468,62.2075714019226,-36.14303959131532,-10.271617394377293,-0.03807263467576365,8.465157286123446,2049.1347796329196,2023.3115000000003,1997.4882203670807,2055.59,2001.68,22.031311513870723,0.9620639904947803,1.0391241619282028,-508095,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-01-19 08:00:00,2021.66,2030.95,2020.73,2029.89,74132,0.004052755468776822,0.004060978987772579,2016.051,2022.266,2031.635,2020.9160881382509,2023.4817097713692,2031.1002546187606,-4.209361466805603,-5.863232311241931,1.6538708444363275,53.56866209590347,90.07024265644985,75.0319284802045,-9.929757343550147,33.459855964560894,1.144035915552612,8.590503194257488,2045.069536918644,2022.266,1999.4624630813562,2051.65,2001.68,20.96045645628547,0.9562917141461834,0.9939768842585055,-433963,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2024-01-19 12:00:00,2029.9,2039.5,2028.65,2035.2,91520,0.002612489770267028,0.00261590529536071,2018.9509999999998,2021.6000000000004,2031.6834,2023.5131630222052,2024.5977374121912,2031.2610289474367,-2.7745057909378374,-5.245487007181112,2.470981216243275,57.35193291780674,88.63035430988904,80.85251912500786,-11.369645690110952,99.73337799185644,1.4455188914365467,8.75189582323909,2041.9428178972328,2021.6000000000004,2001.257182102768,2050.99,2001.68,20.959129293467743,1.0729635182408817,0.9413626520073297,-342443,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2024-01-19 16:00:00,2035.21,2035.81,2022.94,2028.93,165583,-0.003085533668691647,-0.0030807783018867996,2020.687,2020.986,2031.5534,2024.4980424727132,2025.0103338491253,2031.1696160475371,-2.1188837566719485,-4.620166357079279,2.5012826004073307,51.96743495113135,72.05182443151784,83.58414046595225,-27.948175568482164,68.52762172284821,0.8630075016032317,9.046046121579147,2039.5913114996756,2020.986,2002.3806885003246,2045.22,2001.68,20.118956693696955,1.0396863886194643,0.922001293242807,-508026,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2024-01-19 20:00:00,2028.94,2030.03,2026.28,2029.33,43966,0.0001971288193931014,0.00019714825055561214,2022.7120000000002,2020.5735,2031.365,2025.376580204947,2025.4217306253993,2031.0974742417513,-1.5491641143648849,-4.0059659085364006,2.4568017941715157,52.27526979329158,73.1094658910627,77.93054821082319,-26.89053410893731,70.16556847777326,1.0079240249268322,8.667757112894922,2038.0185362854295,2020.5735,2003.1284637145704,2042.69,2001.68,19.33879642248122,1.0569652588555867,0.9873126702997274,-464060,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-01-22 00:00:00,2028.53,2032.19,2025.36,2029.06,16737,-0.00013305769056119792,-0.00013304883877929274,2024.605,2020.7670000000003,2031.3913999999997,2026.0462928949567,2025.7682324705993,2031.0175732910943,-1.106686740883788,-3.4261100750058784,2.3194233341220905,52.03286111850478,72.39555790586972,72.51894940948343,-27.60444209413028,74.80993380296287,0.941730136856812,8.536488747688152,2038.4961072533267,2020.7670000000003,2003.0378927466738,2039.5,2001.68,18.879408790775646,1.206302078344987,0.9081505602911601,-480797,0.0,1.0,0.0,1.0
2024-01-22 04:00:00,2029.07,2030.05,2021.68,2023.23,23560,-0.002877387364866517,-0.002873251653474962,2026.0349999999999,2020.518,2031.2556000000002,2025.534239641328,2025.5264960448278,2030.712178260071,-1.212475844385608,-2.9833832288818245,1.7709073844962164,46.968253964727445,51.935007385524294,65.81334372748557,-48.064992614475706,41.196773657688155,0.7118217160378885,8.524596694281847,2037.959526997369,2020.518,2003.076473002631,2039.5,2001.68,17.890333891596207,1.1815298507462701,0.782369402985074,-504357,0.8660254037844386,0.5000000000000001,0.0,1.0
2024-01-22 08:00:00,2023.23,2026.26,2019.0,2021.69,87182,-0.0007614489653234729,-0.0007611591366279979,2026.5819999999999,2020.092,2031.0544,2024.8352869792684,2025.16111546913,2030.3583673479113,-1.4043906594440614,-2.667584714994272,1.2631940555502106,45.70279613309286,47.38552437223045,57.23869655454149,-52.61447562776955,20.204908040748013,0.2712997589548773,8.434268358976,2036.9730160831614,2020.092,2003.2109839168388,2039.5,2001.68,16.642102792389117,1.1128393925448694,0.8687528762080068,-591539,0.8660254037844387,-0.4999999999999998,0.0,1.0
2024-01-22 12:00:00,2021.68,2030.27,2020.94,2023.26,104701,0.0007762766307820582,0.0007765780114656895,2026.6240000000003,2020.2240000000002,2030.9874000000002,2024.5488711648559,2024.9800568530225,2030.0800000009344,-1.41350465233063,-2.416768702461544,1.0032640501309138,47.262793964935554,49.58087550450173,49.633802420752154,-50.41912449549827,43.745430146497334,0.020762887821086828,8.49824919047771,2037.1606613002668,2020.2240000000002,2003.2873386997335,2039.5,2001.68,15.976925909431118,1.136709313769348,0.8351972801288347,-486838,1.2246467991473532e-16,-1.0,0.0,1.0
2024-01-22 16:00:00,2023.27,2026.64,2016.42,2021.52,145394,-0.0008603682313173746,-0.0008599982206933809,2026.3790000000001,2020.1055000000001,2030.7040000000002,2023.9981673167001,2024.6505276289251,2029.744313726388,-1.5433403487252235,-2.2420830317142797,0.6987426829890562,45.69583568801231,44.17882645141261,47.04840877604826,-55.82117354858739,13.037460587617208,-0.12104922503792276,8.621231391157876,2036.9709184353653,2020.1055000000001,2003.240081564635,2039.5,2001.68,14.968482742687145,1.0723349158394488,0.8922744928787218,-632232,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2024-01-22 20:00:00,2021.51,2021.99,2018.96,2021.15,47883,-0.0001830473429851853,-0.00018303059084245898,2026.3260000000002,2020.0405000000003,2030.5214,2023.4803187136636,2024.317144045218,2029.4072818155494,-1.6569912179948005,-2.125064668970384,0.4680734509755835,45.351511945092,39.95418848167558,44.57129681252997,-60.04581151832442,6.57780407390522,-0.026215820505716667,8.221857720360882,2036.8792736786252,2020.0405000000003,2003.2017263213754,2039.5,2001.68,14.0320712307106,1.1071395754847022,0.9571809243774685,-680115,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-01-23 00:00:00,2021.71,2023.18,2019.51,2021.59,11467,0.000217674152548502,0.00021769784528591352,2025.4960000000003,2020.7735,2030.4732000000001,2023.1366244020883,2024.0574160409114,2029.1007217443514,-1.6920511159355556,-2.0384619583634187,0.34641084242786313,45.873827904946864,25.53014553014505,36.55438682107775,-74.46985446985495,9.422201503737726,-0.4088891516289149,7.8967250260493955,2036.5055784068716,2020.7735,2005.0414215931285,2039.5,2001.68,13.082350492985949,1.1020171798088985,0.9482675417430736,-668648,0.0,1.0,0.7818314824680298,0.6234898018587336
2024-01-23 04:00:00,2021.7,2031.76,2020.72,2030.77,29524,0.004530700975896436,0.004540980119608795,2025.0529999999999,2022.002,2030.6068,2024.5245108744357,2024.696709751301,2029.16618363673,-0.9679293708354635,-1.8243554408578277,0.8564260700223643,55.442481446156506,62.175043327556125,42.55312577979225,-37.824956672443875,72.85969039876599,-0.21766902515723582,8.121244667045865,2036.7996371086722,2022.002,2007.2043628913277,2039.5,2005.65,13.371302328736464,1.0493491899990635,0.9208727408933415,-639124,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-01-23 08:00:00,2030.73,2037.98,2026.94,2028.6,100153,-0.0010691315187825506,-0.0010685602013029705,2025.02,2022.8535,2030.5837999999997,2025.2655088972654,2025.0684516797485,2029.1439803568583,-0.5626723982263684,-1.5720188323315358,1.0093464341051674,53.05483393855795,52.772963604852144,46.826050820851115,-47.227036395147856,105.72382144347073,-0.01626473067085383,8.329727190828299,2037.1017016759993,2022.8535,2008.6052983240006,2039.5,2005.65,14.315601474265039,1.0523435431194288,0.8902815782505067,-739277,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2024-01-23 12:00:00,2028.59,2030.28,2022.36,2024.81,104034,-0.0018700309637929295,-0.0018682835453021074,2024.5679999999998,2023.6399999999999,2030.4212000000002,2025.1826890977622,2025.043837234058,2028.974020342864,-0.5410873353762327,-1.3658325329404752,0.8247451975642426,49.07934567785483,36.35181975736525,50.43327556325784,-63.64818024263475,31.750300799772695,-0.22273361158608912,8.300460962911997,2036.4212612836116,2023.6399999999999,2010.8587387163882,2039.5,2007.29,14.441614774533912,1.0180412371134013,0.9552405498281783,-843311,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2024-01-23 16:00:00,2024.81,2027.83,2021.31,2024.25,140054,-0.00027660741187852765,-0.0002765691595754127,2024.087,2024.346,2030.2826,2025.0131092618053,2024.968233687957,2028.7887646431436,-0.5626820885804591,-1.205202444068472,0.642520355488013,48.501049722924606,33.92547660311938,41.01675332177892,-66.07452339688062,3.383425608569631,-0.2370555823879011,8.173285179846852,2035.5235353276094,2024.346,2013.1684646723907,2039.5,2007.29,14.39205890096583,1.0051464063886417,1.027684117125112,-983365,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2024-01-23 20:00:00,2024.26,2030.78,2022.87,2029.05,50714,0.0023684416370887817,0.0023712486105964548,2024.6690000000003,2025.352,2030.2758,2025.7470893960224,2025.356973336723,2028.799009166942,-0.1902827403662286,-1.0022185033280235,0.8119357629617949,53.552872897545214,58.58070500927604,42.952667123253555,-41.41929499072396,47.56219095560498,0.28765884254385,8.154479095572082,2034.171527424979,2025.352,2016.532472575021,2039.5,2008.94,14.699060433248109,0.9473396501457708,1.079446064139942,-932651,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
